Período;Região;Entidade;Localização Geográfica;Trabalho Suplementar Diurno;Trabalho Suplementar Nocturno;Trabalho em Dias de Descanso Semanal Obrigatório;Trabalho em Dias de Descanso Semanal Complementar;Trabalho em Dias Feriados;Trabalho Nocturno Normal;Trabalho Nocturno Suplementar
2015-04;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;9749.5;19864.43;10671.24;5517.7;1401.23;159746.02;26700.35
2015-04;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;16531.25;33349.25;14836.25;7635.75;2202.5;215846.75;44421.75
2015-04;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;6815.9;10587.56;4716.25;2040.8;548.81;96101.5;14065.64
2015-04;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;7360.0;18124.0;14067.3;2281.5;1429.0;150932.67;25614.0
2015-04;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456,-8.6745115;7908.02;22743.48;12815.76;7135.75;2169.5;145102.95;30687.98
2015-04;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;8694.34;4110.26;5360.36;2390.83;869.45;11567.27;5707.26
2015-04;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;12658.91;23376.28;16477.87;10995.96;2394.62;119698.96;34107.89
2015-04;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve;37.0238973,-7.9281554;38494.25;55847.08;33734.8;15745.48;3853.5;382090.43;75106.77
2015-04;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;933.5;44.0;59.5;89.0;4.0;12508.0;66.5
2015-05;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;19979.25;36005.5;19878.5;10440.5;2442.5;218744.43;47685.0
2015-05;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;85282.54;40458.99;49728.51;27540.24;6564.8;38223.62;48940.57
2015-05;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;17446.95;52862.32;20311.0;9310.0;2567.5;343733.5;69140.15
2015-05;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;44046.28;77556.0;37037.5;16450.65;4151.0;624742.45;102071.5
2015-05;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;14477.78;16209.34;8404.73;8721.64;715.48;186299.37;22795.97
2015-05;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;13162.53;22405.37;16992.33;9265.25;1976.5;183797.41;31304.87
2015-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314,-8.6956768;11358.11;20277.82;9893.0;5844.0;1275.0;79719.0;26778.82
2015-05;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453,-8.6543716;7692.28;9497.0;9423.4;4638.5;2010.0;210070.6;15393.5
2015-05;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;1047.0;52.5;59.5;94.0;4.0;15513.5;75.0
2015-05;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967,-8.6318023;338.0;737.0;364.5;169.0;72.0;10994.5;936.0
2015-06;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;56372.66;28062.85;30733.49;25845.25;7112.84;26659.96;31863.88
2015-06;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;9905.59;25133.47;11828.0;4521.41;1616.0;223180.5;33694.38
2015-06;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;116139.6;171436.84;93634.75;40023.77;16972.3;802678.18;226784.89
2015-06;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;12946.0;22075.73;17080.48;8866.43;2180.75;224879.88;34880.98
2015-06;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;1645.61;38.23;34.67;65.99;10.09;0.0;38.23
2015-06;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;101559.92;48175.4;58119.83;31673.64;9831.02;46148.22;58182.54
2015-06;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;24701.0;49608.0;21888.0;10544.25;4621.75;326205.25;66196.25
2015-06;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;12255.09;6124.52;8167.36;3441.93;1162.58;17380.2;8528.52
2015-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;23099.0;23736.0;20931.0;10087.33;4173.0;136864.71;33688.0
2015-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;19875.7;37981.13;23400.63;16728.55;4503.83;148101.8;54975.21
2015-06;Região de Saúde do Centro;Administração Regional de Saúde do Centro;40.2038193,-8.4212899;53843.09;38671.86;59445.25;33688.03;9069.0;42746.5;54814.86
2015-06;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;12216.71;18487.61;15295.35;9677.29;2796.17;166437.87;29310.31
2015-06;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;0.0;0.0;0.0;0.0;0.0;11306.88;0.0
2015-06;Região de Saúde LVT;Sv. Interv. Comportamentos Aditivos e Dependências;38.7653399,-9.1611815;898.0;368.5;40.0;113.5;41.0;0.0;368.5
2015-07;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;27350.75;49298.0;26828.0;14063.0;5564.5;308427.55;66025.75
2015-07;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;14842.5;25672.48;20052.48;10436.68;2447.5;263844.41;40531.98
2015-07;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768,-9.1634516;18151.73;35551.24;19148.62;8246.7;3819.86;184976.14;46453.94
2015-07;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;28547.75;57112.25;26120.5;12599.25;5395.5;381318.0;76730.0
2015-07;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;17072.54;30666.85;23364.83;12871.75;3223.5;257740.41;43133.85
2015-07;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;27125.0;27561.5;25110.5;11994.83;5087.0;160429.45;39470.0
2015-07;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;50159.28;36356.34;33160.63;39012.59;6181.99;42624.91;40083.35
2015-08;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;1779.0;463.7;24.0;31.0;2.0;0.0;463.7
2015-08;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768,-9.1634516;20557.89;40510.81;21622.67;9074.51;4900.65;211484.81;53038.57
2015-08;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;2220.73;60.14;50.16;100.66;11.95;0.0;60.14
2015-08;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;26107.2;82480.32;30814.0;13912.75;6419.75;549206.5;108727.4
2015-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;30677.0;31404.0;28415.5;13437.83;5752.0;182385.13;44765.5
2015-08;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453,-8.6543716;12253.28;15697.5;15697.9;7674.0;2681.5;335251.77;25209.5
2015-08;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514,-8.4103814;17079.7;25506.25;12797.6;10027.5;3689.0;75485.55;34763.35
2015-08;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;5173.3;1806.43;47.3;412.42;36.08;0.0;1806.43
2015-08;Região de Saúde LVT;Sv. Interv. Comportamentos Aditivos e Dependências;38.7653399,-9.1611815;1173.0;521.98;46.0;138.87;41.0;0.0;521.98
2015-09;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;1977.0;502.2;24.0;92.42;2.0;0.0;502.2
2015-09;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;82609.0;37975.75;45117.96;36843.41;9920.82;38725.26;43330.73
2015-09;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;94728.38;225432.11;109616.91;50360.94;16777.19;1476715.5;309094.65
2015-09;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;173584.49;258415.19;138970.5;59597.37;19992.7;1194791.07;338395.39
2015-09;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;1162.0;259.0;12.0;71.5;9.5;95564.25;262.0
2015-09;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;59888.82;43567.28;30673.5;13467.25;6746.48;353543.25;62766.03
2015-09;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;28001.86;31653.21;12908.04;14407.2;2479.43;329460.26;42426.52
2015-09;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;16735.53;9020.16;12329.38;5123.29;1764.52;26039.47;12792.01
2015-09;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;1749.5;130.0;74.5;145.0;22.0;28210.5;159.5
2015-10;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;23404.33;48396.86;28875.06;12183.08;4591.79;416243.75;64552.96
2015-10;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;2785.33;433.97;555.6;129.63;13.77;0.0;433.97
2015-10;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;27665.43;35145.06;39821.65;12757.72;1688.06;159.2;37636.61
2015-10;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711,-8.7589945;14023.32;16858.7;8625.12;4373.43;1313.94;143035.5;22790.06
2015-10;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;65885.82;48117.53;33318.0;14663.25;6754.48;393122.25;68786.28
2015-10;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;84521.95;154923.5;74305.0;31273.15;13261.0;1251623.48;206866.0
2015-10;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;18478.55;45862.5;33361.78;5761.81;3344.0;383152.51;64098.73
2015-10;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;20605.55;31063.63;25152.87;14850.94;3530.33;276433.16;48160.53
2015-10;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364,-8.0827433;38679.43;58204.39;40661.93;16714.51;6360.5;563783.292;83058.81
2015-10;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;5499.0;2432.7;5.0;0.0;0.0;2.0;2432.7
2015-11;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;2527.5;606.16;24.0;106.42;2.0;0.0;606.16
2015-11;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;100393.09;44010.57;54259.91;45487.99;10060.03;47113.2;50150.53
2015-11;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;116200.77;276150.05;131914.43;62267.11;16866.19;1804323.72;375371.91
2015-11;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;22209.8;40974.98;28886.23;15497.43;3099.5;413855.53;62028.48
2015-11;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;45945.5;88693.5;41262.75;19321.0;7914.0;596378.5;118596.0
2015-11;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;20533.55;50628.33;36245.78;6287.81;3344.0;419270.01;70402.06
2015-11;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;20444.1;10923.64;15430.73;6260.67;2044.15;31779.5;15713.61
2015-11;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve;37.0238973,-7.9281554;109129.11;162827.54;96924.55;41340.48;12267.5;1060975.59;218029.48
2015-11;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916,-7.2734793;65542.01;81890.65;66977.17;20081.58;6556.75;386732.88;112365.99
2015-11;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;26097.06;71587.66;32452.6;14658.94;6284.57;243732.0;93537.54
2015-11;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;6159.0;2708.54;5.0;0.0;0.0;2.0;2708.54
2015-11;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;472.14;33.67;219.32;344.56;55.63;410.82;33.67
2015-12;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;2823.5;655.12;31.0;106.42;2.0;0.0;655.12
2015-12;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;48150.25;84844.25;44972.0;23425.0;7875.0;531719.87;112119.75
2015-12;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;190.0;46.0;63.9;65.0;4.0;3002.98;76.9
2015-12;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;35095.85;42360.18;47341.38;15237.88;1688.06;159.7;45309.49
2015-12;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;22565.05;55483.5;38615.78;6961.81;3352.5;460264.51;76654.23
2015-12;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;77810.15;99939.92;69835.77;37056.77;9270.5;381201.66;140567.93
2015-12;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;39741.94;73579.57;51312.29;30546.83;5670.92;369712.71;104976.53
2015-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;41329.76;77854.72;48058.6;38438.01;6772.33;300163.01;110997.19
2015-12;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523,-8.4098211;156970.99;276733.59;353913.45;17248.75;24941.03;1709245.43;421758.62
2015-12;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;0.0;0.0;0.0;0.0;0.0;23134.23;0.0
2015-12;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514,-8.4103814;25054.895;39121.51;19346.08;14598.48;4362.0;112931.3;52680.57
2015-12;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;641.99;126.59;380.51;455.81;55.63;471.5;126.59
2015-12;Região de Saúde LVT;Sv. Interv. Comportamentos Aditivos e Dependências;38.7653399,-9.1611815;1632.0;837.98;46.0;138.87;41.0;0.0;837.98
2016-01;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;10695.73;24155.06;11117.5;5454.55;4507.5;167458.91;34241.06
2016-01;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;15219.82;8144.94;10755.9;5313.94;399.5;7673.53;9674.72
2016-01;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;2109.0;4266.0;4578.5;636.5;374.0;37901.0;6631.5
2016-01;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;5750.13;7644.39;6074.14;2888.79;1699.55;32541.68;11343.16
2016-01;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812,-8.7982706;1134.75;1675.25;1737.5;640.0;0.0;53141.13;2674.75
2016-01;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;2335.16;6402.0;3364.0;1250.5;76.0;22621.0;8345.5
2016-02;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;16676.25;8998.44;11540.64;9766.69;2757.66;8378.17;10334.61
2016-02;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257,-9.2264834;24920.79;34395.23;10865.05;5486.98;4791.32;127361.25;35162.73
2016-02;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;758.4;405.56;687.82;138.65;1.44;0.0;405.56
2016-02;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;5598.39;6770.69;7763.67;2295.44;428.53;0.0;7338.0
2016-02;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711,-8.7589945;2893.42;3081.26;1722.37;821.13;211.73;30328.49;4236.68
2016-02;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;4878.25;9318.5;4318.5;1947.5;1274.5;52928.0;12174.0
2016-02;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;3500.32;1437.08;2742.2;1118.54;458.37;5422.39;2258.08
2016-02;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453,-8.6543716;3747.0;3846.0;4503.5;2145.5;764.5;86721.41;6573.5
2016-02;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812,-8.7982706;2078.25;3572.25;3336.0;1328.5;315.5;108925.63;5631.25
2016-02;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;1387.5;1765.0;1600.0;660.0;28.0;27427.5;2794.0
2016-02;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916,-7.2734793;12169.96;16116.08;12642.5;3781.25;2137.5;72024.5;22578.83
2016-03;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;30166.5;73449.49;36139.93;17434.17;7090.0;516352.13;102316.44
2016-03;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;12025.62;20040.25;11835.25;6018.25;2380.5;139102.0;27057.0
2016-03;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629,-9.1258493;5408.28;10781.0;8809.0;2579.72;988.0;92412.12;14219.5
2016-03;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;5164.17;11059.5;7659.06;4338.75;890.0;117102.43;16547.73
2016-03;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768,-9.1634516;7210.41;14252.51;8567.81;5139.04;1571.47;84546.54;20455.16
2016-03;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;18100.52;43130.0;20284.37;8501.03;3761.5;386797.95;58241.65
2016-03;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;8587.74;8170.8;3892.67;1755.58;705.82;72031.6;11120.65
2016-03;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;6676.0;13631.0;10866.5;2148.5;1351.5;119559.54;19984.0
2016-03;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;6890.0;7675.9;5288.65;3014.17;713.52;115346.36;11650.84
2016-03;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;1183.5;1272.5;1480.5;563.0;131.0;32116.66;2129.25
2016-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;13475.25;13275.0;12461.5;5793.0;2082.5;70530.54;18579.0
2016-03;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453,-8.6543716;5606.5;5923.0;6389.5;2990.5;764.5;129063.7;9610.0
2016-03;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523,-8.4098211;37743.53;74232.2;86334.47;4938.23;107.5;480528.75;105304.07
2016-03;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;1637.0;781.98;0.0;0.0;7.0;0.0;781.98
2016-04;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;39476.4;98795.96;44740.93;22495.3;11787.5;694658.93;136395.91
2016-04;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;6665.9;14591.73;9777.79;5700.23;897.0;155366.27;21598.96
2016-04;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257,-9.2264834;46942.54;69595.21;19019.55;10039.05;8191.15;254825.75;69750.96
2016-04;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;16718.0;31160.5;15371.75;7110.5;2457.0;220169.0;42118.25
2016-04;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;27321.0;20055.75;13697.0;6294.75;4000.5;170372.25;29885.75
2016-04;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;23936.02;57171.5;26150.37;11035.53;3773.5;512307.65;76094.65
